"","city","stateProvince","normTitleCategory","n","medianSalary","cityMeanClick","cityMeanLocalClick","localRatio","lng","lat","SalaryInfo","ClickInfo","LocalClickInfo"
"961","Columbia","SC","sales",34,46400,30.4621921414828,8.26436548371985,0.271299105636774,-80.9043,34.0366,"Annual estimated Salary of  sales  in  Columbia : $ 46400","Daily estimated Click per job of  sales  in  Columbia :  30.4621921414828 clicks","Daily estimated Local Click ratio per job in  Columbia : $ 0.271299105636774"
"962","Dayton","OH","medtech",22,46400,17.4667384763072,6.33970071756864,0.362958472537283,-84.1999,39.7798,"Annual estimated Salary of  medtech  in  Dayton : $ 46400","Daily estimated Click per job of  medtech  in  Dayton :  17.4667384763072 clicks","Daily estimated Local Click ratio per job in  Dayton : $ 0.362958472537283"
"963","Milwaukee","WI","accounting",33,46300,19.19506476544,6.18529691122533,0.322233708862589,-87.9669,43.064,"Annual estimated Salary of  accounting  in  Milwaukee : $ 46300","Daily estimated Click per job of  accounting  in  Milwaukee :  19.19506476544 clicks","Daily estimated Local Click ratio per job in  Milwaukee : $ 0.322233708862589"
"964","Atlanta","GA","education",62,46250,33.9545099335136,9.17186287825777,0.270122080872827,-84.4231,33.7627,"Annual estimated Salary of  education  in  Atlanta : $ 46250","Daily estimated Click per job of  education  in  Atlanta :  33.9545099335136 clicks","Daily estimated Local Click ratio per job in  Atlanta : $ 0.270122080872827"
"965","Dayton","OH","sales",42,46250,16.0012078520143,4.43856389447383,0.277389303077835,-84.1999,39.7798,"Annual estimated Salary of  sales  in  Dayton : $ 46250","Daily estimated Click per job of  sales  in  Dayton :  16.0012078520143 clicks","Daily estimated Local Click ratio per job in  Dayton : $ 0.277389303077835"
"966","Fort Worth","TX","sales",76,46250,28.0189005938352,7.44086179522087,0.265565801566748,-97.3466,32.7813,"Annual estimated Salary of  sales  in  Fort Worth : $ 46250","Daily estimated Click per job of  sales  in  Fort Worth :  28.0189005938352 clicks","Daily estimated Local Click ratio per job in  Fort Worth : $ 0.265565801566748"
"967","New York","NY","manufacturing",26,46200,25.2397531179279,3.99820056495274,0.158408861856609,-73.9249,40.6943,"Annual estimated Salary of  manufacturing  in  New York : $ 46200","Daily estimated Click per job of  manufacturing  in  New York :  25.2397531179279 clicks","Daily estimated Local Click ratio per job in  New York : $ 0.158408861856609"
"968","Baltimore","MD","education",45,46100,18.5059700288057,4.53111527828326,0.244846137285984,-76.6144,39.3051,"Annual estimated Salary of  education  in  Baltimore : $ 46100","Daily estimated Click per job of  education  in  Baltimore :  18.5059700288057 clicks","Daily estimated Local Click ratio per job in  Baltimore : $ 0.244846137285984"
"969","Louisville","KY","education",27,46100,16.1221803442514,7.25357354840358,0.449912691306046,-85.6488,38.1662,"Annual estimated Salary of  education  in  Louisville : $ 46100","Daily estimated Click per job of  education  in  Louisville :  16.1221803442514 clicks","Daily estimated Local Click ratio per job in  Louisville : $ 0.449912691306046"
"970","Winston-Salem","NC","driver",22,46100,17.1210024571173,0.906745399393793,0.0529609993144329,-80.261,36.1029,"Annual estimated Salary of  driver  in  Winston-Salem : $ 46100","Daily estimated Click per job of  driver  in  Winston-Salem :  17.1210024571173 clicks","Daily estimated Local Click ratio per job in  Winston-Salem : $ 0.0529609993144329"
"971","Milwaukee","WI","education",32,46050,16.5625473607669,4.37160074514046,0.263944950611634,-87.9669,43.064,"Annual estimated Salary of  education  in  Milwaukee : $ 46050","Daily estimated Click per job of  education  in  Milwaukee :  16.5625473607669 clicks","Daily estimated Local Click ratio per job in  Milwaukee : $ 0.263944950611634"
"972","St. Louis","MO","management",126,46050,24.4271140589481,1.1549707494629,0.0472823251521115,NA,NA,"Annual estimated Salary of  management  in  St. Louis : $ 46050","Daily estimated Click per job of  management  in  St. Louis :  24.4271140589481 clicks","Daily estimated Local Click ratio per job in  St. Louis : $ 0.0472823251521115"
"973","Ann Arbor","MI","driver",21,46000,14.9895815295815,2.8253033738748,0.188484472918683,-83.7312,42.2757,"Annual estimated Salary of  driver  in  Ann Arbor : $ 46000","Daily estimated Click per job of  driver  in  Ann Arbor :  14.9895815295815 clicks","Daily estimated Local Click ratio per job in  Ann Arbor : $ 0.188484472918683"
"974","Fairfax","VA","education",22,46000,13.9037041354109,2.3747817806042,0.170802093994215,-77.2998,38.8531,"Annual estimated Salary of  education  in  Fairfax : $ 46000","Daily estimated Click per job of  education  in  Fairfax :  13.9037041354109 clicks","Daily estimated Local Click ratio per job in  Fairfax : $ 0.170802093994215"
"975","Irving","TX","accounting",32,46000,27.5195477437988,3.81065491377283,0.138470840772865,-96.9702,32.8584,"Annual estimated Salary of  accounting  in  Irving : $ 46000","Daily estimated Click per job of  accounting  in  Irving :  27.5195477437988 clicks","Daily estimated Local Click ratio per job in  Irving : $ 0.138470840772865"
"976","Miami","FL","education",61,46000,18.0391604109545,8.45107987771204,0.468485211350524,-80.2102,25.784,"Annual estimated Salary of  education  in  Miami : $ 46000","Daily estimated Click per job of  education  in  Miami :  18.0391604109545 clicks","Daily estimated Local Click ratio per job in  Miami : $ 0.468485211350524"
"977","Philadelphia","PA","education",90,46000,31.3224376989191,12.2502705188506,0.391102079493427,-75.134,40.0076,"Annual estimated Salary of  education  in  Philadelphia : $ 46000","Daily estimated Click per job of  education  in  Philadelphia :  31.3224376989191 clicks","Daily estimated Local Click ratio per job in  Philadelphia : $ 0.391102079493427"
"978","Tempe","AZ","management",49,46000,26.5976967296484,2.30188284712319,0.086544442946343,-111.9318,33.3881,"Annual estimated Salary of  management  in  Tempe : $ 46000","Daily estimated Click per job of  management  in  Tempe :  26.5976967296484 clicks","Daily estimated Local Click ratio per job in  Tempe : $ 0.086544442946343"
"979","Buffalo","NY","education",32,45900,20.0841189118573,8.19348248268368,0.407958273830294,-78.8487,42.9016,"Annual estimated Salary of  education  in  Buffalo : $ 45900","Daily estimated Click per job of  education  in  Buffalo :  20.0841189118573 clicks","Daily estimated Local Click ratio per job in  Buffalo : $ 0.407958273830294"
"980","Charlotte","NC","insurance",22,45900,33.4233668294449,12.1229160541645,0.362707806069513,-80.8308,35.208,"Annual estimated Salary of  insurance  in  Charlotte : $ 45900","Daily estimated Click per job of  insurance  in  Charlotte :  33.4233668294449 clicks","Daily estimated Local Click ratio per job in  Charlotte : $ 0.362707806069513"
"981","Louisville","KY","sales",65,45900,27.9812274071717,9.26150741230133,0.330990034051457,-85.6488,38.1662,"Annual estimated Salary of  sales  in  Louisville : $ 45900","Daily estimated Click per job of  sales  in  Louisville :  27.9812274071717 clicks","Daily estimated Local Click ratio per job in  Louisville : $ 0.330990034051457"
"982","Columbus","OH","education",35,45800,17.199878396563,4.94439118182356,0.2874666359741,-82.9852,39.9859,"Annual estimated Salary of  education  in  Columbus : $ 45800","Daily estimated Click per job of  education  in  Columbus :  17.199878396563 clicks","Daily estimated Local Click ratio per job in  Columbus : $ 0.2874666359741"
"983","Montgomery","AL","management",21,45800,14.9831683804573,5.68688291952737,0.379551425648052,NA,NA,"Annual estimated Salary of  management  in  Montgomery : $ 45800","Daily estimated Click per job of  management  in  Montgomery :  14.9831683804573 clicks","Daily estimated Local Click ratio per job in  Montgomery : $ 0.379551425648052"
"984","Orange","CA","management",27,45800,13.4375686117538,1.65095937882421,0.122861465978311,-117.8219,33.8038,"Annual estimated Salary of  management  in  Orange : $ 45800","Daily estimated Click per job of  management  in  Orange :  13.4375686117538 clicks","Daily estimated Local Click ratio per job in  Orange : $ 0.122861465978311"
"985","Miami","FL","marketing",30,45750,21.8751157622166,7.61173667669475,0.347963263803247,-80.2102,25.784,"Annual estimated Salary of  marketing  in  Miami : $ 45750","Daily estimated Click per job of  marketing  in  Miami :  21.8751157622166 clicks","Daily estimated Local Click ratio per job in  Miami : $ 0.347963263803247"
"986","Tallahassee","FL","management",34,45750,22.092759873136,7.6382092601747,0.345733593450336,-84.2527,30.4549,"Annual estimated Salary of  management  in  Tallahassee : $ 45750","Daily estimated Click per job of  management  in  Tallahassee :  22.092759873136 clicks","Daily estimated Local Click ratio per job in  Tallahassee : $ 0.345733593450336"
"987","Topeka","KS","mednurse",28,45650,12.7275867006397,5.24430344830148,0.412042248986441,-95.6955,39.0347,"Annual estimated Salary of  mednurse  in  Topeka : $ 45650","Daily estimated Click per job of  mednurse  in  Topeka :  12.7275867006397 clicks","Daily estimated Local Click ratio per job in  Topeka : $ 0.412042248986441"
"988","Fort Worth","TX","management",102,45600,23.6945369625323,5.17602368466157,0.218447977812199,-97.3466,32.7813,"Annual estimated Salary of  management  in  Fort Worth : $ 45600","Daily estimated Click per job of  management  in  Fort Worth :  23.6945369625323 clicks","Daily estimated Local Click ratio per job in  Fort Worth : $ 0.218447977812199"
"989","Harrisburg","PA","driver",31,45600,15.1522612245012,4.07124484009828,0.268688928984084,-76.8843,40.2752,"Annual estimated Salary of  driver  in  Harrisburg : $ 45600","Daily estimated Click per job of  driver  in  Harrisburg :  15.1522612245012 clicks","Daily estimated Local Click ratio per job in  Harrisburg : $ 0.268688928984084"
"990","Portland","OR","education",47,45600,16.2026740127243,5.66560857258041,0.349671206624975,-122.65,45.5372,"Annual estimated Salary of  education  in  Portland : $ 45600","Daily estimated Click per job of  education  in  Portland :  16.2026740127243 clicks","Daily estimated Local Click ratio per job in  Portland : $ 0.349671206624975"
"991","Boston","MA","install",54,45550,19.0863112776294,3.65987762019995,0.191754056976405,-71.0838,42.3189,"Annual estimated Salary of  install  in  Boston : $ 45550","Daily estimated Click per job of  install  in  Boston :  19.0863112776294 clicks","Daily estimated Local Click ratio per job in  Boston : $ 0.191754056976405"
"992","New Orleans","LA","driver",30,45500,39.1747695647828,7.46453299889271,0.190544400945325,-89.9288,30.0687,"Annual estimated Salary of  driver  in  New Orleans : $ 45500","Daily estimated Click per job of  driver  in  New Orleans :  39.1747695647828 clicks","Daily estimated Local Click ratio per job in  New Orleans : $ 0.190544400945325"
"993","Akron","OH","driver",30,45450,13.63476374557,2.49524259025137,0.183005927848372,-81.5219,41.0802,"Annual estimated Salary of  driver  in  Akron : $ 45450","Daily estimated Click per job of  driver  in  Akron :  13.63476374557 clicks","Daily estimated Local Click ratio per job in  Akron : $ 0.183005927848372"
"994","Dallas-Fort Worth","TX","management",21,45400,34.0585527332378,1.13340989706949,0.0332782753849489,NA,NA,"Annual estimated Salary of  management  in  Dallas-Fort Worth : $ 45400","Daily estimated Click per job of  management  in  Dallas-Fort Worth :  34.0585527332378 clicks","Daily estimated Local Click ratio per job in  Dallas-Fort Worth : $ 0.0332782753849489"
"995","Roanoke","VA","driver",24,45400,15.5699850663958,5.46359810880295,0.350905802767586,-79.9581,37.2784,"Annual estimated Salary of  driver  in  Roanoke : $ 45400","Daily estimated Click per job of  driver  in  Roanoke :  15.5699850663958 clicks","Daily estimated Local Click ratio per job in  Roanoke : $ 0.350905802767586"
"996","Dallas","TX","education",80,45350,17.3816354862239,4.00578002072236,0.230460477893303,-96.7659,32.7938,"Annual estimated Salary of  education  in  Dallas : $ 45350","Daily estimated Click per job of  education  in  Dallas :  17.3816354862239 clicks","Daily estimated Local Click ratio per job in  Dallas : $ 0.230460477893303"
"997","Lexington","KY","education",22,45300,21.836168086888,5.723505774052,0.262111271138675,-84.4587,38.0423,"Annual estimated Salary of  education  in  Lexington : $ 45300","Daily estimated Click per job of  education  in  Lexington :  21.836168086888 clicks","Daily estimated Local Click ratio per job in  Lexington : $ 0.262111271138675"
"998","New York","NY","install",68,45300,34.5273934078442,4.6831101345134,0.135634627242074,-73.9249,40.6943,"Annual estimated Salary of  install  in  New York : $ 45300","Daily estimated Click per job of  install  in  New York :  34.5273934078442 clicks","Daily estimated Local Click ratio per job in  New York : $ 0.135634627242074"
"999","Sacramento","CA","medtech",35,45300,28.7459918586483,7.19007959093047,0.250124595675321,-121.4683,38.5666,"Annual estimated Salary of  medtech  in  Sacramento : $ 45300","Daily estimated Click per job of  medtech  in  Sacramento :  28.7459918586483 clicks","Daily estimated Local Click ratio per job in  Sacramento : $ 0.250124595675321"
"1000","Greenville","SC","medtech",22,45200,15.052155446062,3.02903966464596,0.201236273137109,-82.3649,34.8364,"Annual estimated Salary of  medtech  in  Greenville : $ 45200","Daily estimated Click per job of  medtech  in  Greenville :  15.052155446062 clicks","Daily estimated Local Click ratio per job in  Greenville : $ 0.201236273137109"
"1001","Peoria","IL","therapy",23,45200,17.1468426501035,1.80693581780538,0.105380089773815,-89.6153,40.7518,"Annual estimated Salary of  therapy  in  Peoria : $ 45200","Daily estimated Click per job of  therapy  in  Peoria :  17.1468426501035 clicks","Daily estimated Local Click ratio per job in  Peoria : $ 0.105380089773815"
"1002","Philadelphia","PA","science",22,45200,23.1759155631144,6.58119696154919,0.283967075373,-75.134,40.0076,"Annual estimated Salary of  science  in  Philadelphia : $ 45200","Daily estimated Click per job of  science  in  Philadelphia :  23.1759155631144 clicks","Daily estimated Local Click ratio per job in  Philadelphia : $ 0.283967075373"
"1003","San Antonio","TX","service",48,45200,44.7284558893698,18.8848012076407,0.422209996570189,-98.5247,29.4722,"Annual estimated Salary of  service  in  San Antonio : $ 45200","Daily estimated Click per job of  service  in  San Antonio :  44.7284558893698 clicks","Daily estimated Local Click ratio per job in  San Antonio : $ 0.422209996570189"
